12 246 81	339
76 5 431	512
116 379 185	680
71 604 47	722
39 479 239	757
100 662 30	792
620 93 119	832
171 432 237	840
114 699 42	855
456 58 347	861
742 135 11	888
524 54 312	890
4 715 193	912
296 364 262	922
318 394 218	930
546 419 8	973
446 545 14	1005
224 97 685	1006
224 97 685	1006
363 278 381	1022
212 516 300	1028
117 198 787	1102
465 731 7	1203
284 410 537	1231
51 710 476	1237
879 199 169	1247
8 720 533	1261
16 856 396	1268
195 611 466	1272
215 325 756	1296
411 184 710	1305
546 36 737	1319
199 964 164	1327
226 800 314	1340
641 296 413	1350
399 82 875	1356
469 271 624	1364
404 753 227	1384
352 551 488	1391
359 79 962	1400
640 260 506	1406
736 662 19	1417
390 783 257	1430
907 187 341	1435
895 334 211	1440
648 227 581	1456
210 456 791	1457
83 501 888	1472
806 476 194	1476
806 476 194	1476
961 478 39	1478
986 432 96	1514
530 328 747	1605
350 437 852	1639
757 327 558	1642
691 299 654	1644
570 276 809	1655
771 318 573	1662
716 608 339	1663
666 929 71	1666
375 405 904	1684
875 411 399	1685
775 771 141	1687
858 464 373	1695
178 542 989	1709
586 557 588	1731
500 764 469	1733
639 320 791	1750
225 652 923	1800
963 522 318	1803
536 846 424	1806
335 816 664	1815
992 57 796	1845
872 243 731	1846
595 725 544	1864
502 443 936	1881
911 664 316	1891
933 935 28	1896
766 178 967	1911
364 879 692	1935
877 614 475	1966
757 534 682	1973
504 780 738	2022
512 733 785	2030
512 733 785	2030
295 783 989	2067
587 546 953	2086
279 875 950	2104
579 795 734	2108
925 476 751	2152
972 980 265	2217
725 950 590	2265
948 794 560	2302
657 720 930	2307
524 828 967	2319
413 977 934	2324
973 459 917	2349
700 971 850	2521
996 733 802	2531
725 899 955	2579
