808 944 438	2190
405 746 821	1972
591 456 988	2035
959 138 900	1997
375 100 37	512
140 507 223	870
265 989 689	1943
447 798 642	1887
876 309 432	1617
520 854 396	1770
588 360 547	1495
600 418 599	1617
238 926 345	1509
699 938 952	2589
30 877 287	1194
621 688 713	2022
168 716 882	1766
335 988 555	1878
927 586 583	2096
107 731 672	1510
217 649 852	1718
588 274 292	1154
128 65 494	687
875 655 496	2026
91 353 820	1264
69 421 919	1409
155 21 301	477
438 788 426	1652
894 122 46	1062
620 630 780	2030
47 387 736	1170
601 339 565	1505
903 945 286	2134
518 242 37	797
318 8 79	405
111 615 549	1275
33 972 203	1208
995 418 299	1712
626 270 160	1056
707 44 889	1640
348 322 369	1039
982 142 919	2043
883 387 386	1656
472 891 533	1896
396 660 888	1944
610 698 573	1881
106 636 997	1739
964 831 520	2315
278 442 650	1370
738 733 244	1715
959 309 448	1716
265 534 311	1110
562 348 12	922
808 426 594	1828
323 21 386	730
631 604 648	1883
137 62 649	848
643 341 478	1462
362 696 940	1998
362 624 724	1710
286 756 502	1544
23 604 63	690
978 693 22	1693
987 379 258	1624
644 468 306	1418
607 616 328	1551
182 373 190	745
321 777 379	1477
865 610 271	1746
308 807 387	1502
108 791 833	1732
28 995 583	1606
701 753 135	1589
318 513 228	1059
670 824 276	1770
245 336 192	773
695 446 666	1807
715 100 105	920
616 330 972	1918
342 692 854	1888
230 449 830	1509
877 984 174	2035
82 345 760	1187
666 224 907	1797
583 462 278	1323
231 806 124	1161
35 543 981	1559
196 323 827	1346
857 859 589	2305
188 885 286	1359
349 827 848	2024
658 88 826	1572
635 354 604	1593
133 432 299	864
531 813 871	2215
278 476 355	1109
650 427 298	1375
430 582 420	1432
37 943 424	1404
160 205 5	370
