489 966 853	2308
902 638 523	2063
445 573 973	1991
950 735 228	1913
34 764 468	1266
857 772 679	2308
766 532 987	2285
296 557 350	1203
912 233 883	2028
70 879 603	1552
995 294 123	1412
830 251 47	1128
36 926 823	1785
711 525 947	2183
204 919 905	2028
922 441 591	1954
51 14 493	558
764 124 176	1064
516 308 245	1069
679 21 538	1238
550 424 55	1029
962 935 627	2524
117 350 129	596
259 996 883	2138
554 489 832	1875
802 63 361	1226
227 203 126	556
548 909 837	2294
123 176 246	545
811 281 944	2036
911 826 132	1869
844 943 8	1795
500 644 585	1729
884 410 52	1346
775 278 255	1308
276 633 540	1449
533 434 53	1020
485 331 796	1612
840 2 878	1720
57 794 130	981
48 128 52	228
71 495 34	600
875 730 89	1694
528 515 502	1545
324 161 323	808
74 360 396	830
663 399 601	1663
312 370 272	954
196 337 439	972
127 131 569	827
4 734 741	1479
390 815 82	1287
581 183 44	808
383 472 619	1474
666 802 555	2023
390 652 821	1863
45 638 908	1591
442 55 382	879
643 509 779	1931
720 323 431	1474
974 711 429	2114
472 19 251	742
224 549 277	1050
712 605 74	1391
823 436 230	1489
437 134 901	1472
29 959 334	1322
384 993 920	2297
573 810 892	2275
269 125 476	870
708 127 962	1797
833 750 679	2262
871 909 543	2323
812 386 684	1882
112 752 327	1191
578 545 106	1229
832 602 734	2168
6 485 147	638
242 793 399	1434
46 540 95	681
578 102 676	1356
902 385 184	1471
840 25 350	1215
862 873 125	1860
27 865 118	1010
690 494 857	2041
714 976 292	1982
593 307 818	1718
91 38 786	915
578 524 542	1644
733 245 110	1088
568 767 103	1438
957 567 63	1587
564 333 891	1788
578 185 848	1611
80 248 185	513
662 256 466	1384
631 717 772	2120
966 404 259	1629
377 614 407	1398
962 359 570	1891
429 990 86	1505
385 513 241	1139
997 952 423	2372
864 766 991	2621
165 426 708	1299
583 775 594	1952
691 947 530	2168
703 496 160	1359
659 411 919	1989
909 153 167	1229
99 510 767	1376
496 939 716	2151
530 974 454	1958
601 737 879	2217
191 140 274	605
771 204 151	1126
600 528 323	1451
958 238 872	2068
708 551 977	2236
799 303 688	1790
723 876 424	2023
610 875 599	2084
599 274 911	1784
223 315 24	562
275 491 824	1590
392 206 177	775
584 370 245	1199
330 495 793	1618
885 148 429	1462
715 492 719	1926
614 211 480	1305
595 855 924	2374
842 669 571	2082
