78 188 83	349
68 236 254	558
469 118 33	620
301 26 330	657
16 482 173	671
433 105 149	687
37 436 225	698
526 36 216	778
86 503 248	837
29 81 746	856
378 224 288	890
588 148 193	929
331 174 444	949
686 95 178	959
540 197 224	961
203 348 439	990
572 236 190	998
309 147 565	1021
198 487 348	1033
79 50 923	1052
284 746 27	1057
685 112 263	1060
561 413 94	1068
820 67 201	1088
29 326 740	1095
470 51 590	1111
63 366 698	1127
906 24 235	1165
272 372 527	1171
126 106 941	1173
21 584 573	1178
164 613 411	1188
211 193 785	1189
182 870 144	1196
460 625 127	1212
460 625 127	1212
639 120 476	1235
214 313 718	1245
205 86 975	1266
666 554 52	1272
374 171 737	1282
257 351 678	1286
850 235 215	1300
467 735 100	1302
317 459 528	1304
595 463 332	1390
85 480 827	1392
750 382 264	1396
710 127 575	1412
133 740 547	1420
307 846 269	1422
575 127 746	1448
433 203 824	1460
759 541 175	1475
748 104 638	1490
828 401 341	1570
79 622 873	1574
613 403 583	1599
310 771 523	1604
759 24 840	1623
606 378 642	1626
852 335 440	1627
399 735 513	1647
210 488 983	1681
563 711 420	1694
454 677 630	1761
718 761 284	1763
350 630 799	1779
926 559 295	1780
558 795 432	1785
282 716 806	1804
876 138 792	1806
921 706 199	1826
899 442 504	1845
239 931 701	1871
213 980 696	1889
527 580 792	1899
806 389 708	1903
385 642 908	1935
385 642 908	1935
486 690 761	1937
536 777 633	1946
536 777 633	1946
56 987 907	1950
704 957 296	1957
844 451 665	1960
668 331 991	1990
692 577 727	1996
650 569 809	2028
346 958 745	2049
759 467 864	2090
309 842 973	2124
987 668 509	2164
769 850 618	2237
990 330 930	2250
573 724 963	2260
748 877 755	2380
892 879 682	2453
944 645 949	2538
962 709 985	2656
