69 129 21	219
187 13 28	228
63 189 51	303
63 287 23	373
141 1 249	391
15 38 349	402
104 42 261	407
23 138 254	415
282 40 97	419
125 299 3	427
204 150 76	430
246 164 23	433
271 30 135	436
19 83 355	457
88 335 37	460
106 227 160	493
274 54 173	501
137 255 116	508
386 56 75	517
84 316 126	526
228 21 279	528
214 104 213	531
62 445 27	534
64 24 450	538
29 373 145	547
132 403 14	549
54 370 127	551
54 370 127	551
164 269 134	567
228 2 340	570
105 313 157	575
45 519 17	581
15 447 122	584
139 112 353	604
48 494 70	612
150 33 432	615
108 457 51	616
376 101 148	625
108 332 186	626
90 413 134	637
154 429 56	639
453 153 36	642
199 48 398	645
220 228 198	646
177 156 335	668
177 156 335	668
417 167 91	675
183 483 12	678
271 57 356	684
351 267 68	686
351 267 68	686
37 547 104	688
304 315 71	690
272 129 299	700
152 434 116	702
187 215 311	713
141 453 124	718
141 453 124	718
154 4 562	720
196 171 354	721
66 116 544	726
309 323 95	727
700 22 7	729
624 3 106	733
44 324 368	736
329 20 388	737
329 20 388	737
247 237 258	742
148 435 163	746
150 69 528	747
35 483 231	749
254 163 337	754
47 694 14	755
164 113 483	760
710 26 27	763
27 240 502	769
157 530 85	772
87 602 85	774
70 430 283	783
316 192 281	789
36 581 173	790
710 39 44	793
710 39 44	793
218 407 171	796
383 388 29	800
67 76 658	801
67 76 658	801
67 76 658	801
519 171 112	802
519 171 112	802
149 113 545	807
669 66 75	810
664 24 125	813
487 317 10	814
307 146 362	815
647 24 145	816
447 183 190	820
170 14 638	822
524 229 76	829
524 229 76	829
169 571 97	837
74 378 386	838
33 439 368	840
50 44 747	841
50 44 747	841
127 52 665	844
181 477 187	845
178 354 320	852
178 354 320	852
758 19 76	853
708 14 132	854
108 303 446	857
350 305 203	858
143 73 648	864
256 144 469	869
256 144 469	869
16 145 711	872
147 304 422	873
337 259 281	877
337 259 281	877
521 318 42	881
24 816 42	882
24 816 42	882
24 816 42	882
304 348 231	883
72 563 251	886
207 653 27	887
770 5 113	888
51 395 444	890
812 35 44	891
504 372 21	897
504 372 21	897
611 188 106	905
515 382 12	909
248 531 135	914
425 279 212	916
60 111 746	917
220 279 419	918
220 279 419	918
547 228 146	921
547 228 146	921
547 228 146	921
547 228 146	921
547 228 146	921
494 367 62	923
363 391 170	924
663 232 32	927
262 587 79	928
262 587 79	928
425 78 431	934
286 230 421	937
422 263 254	939
422 263 254	939
165 612 164	941
153 734 58	945
26 695 227	948
53 419 479	951
294 330 331	955
58 576 323	957
58 576 323	957
136 237 588	961
120 429 413	962
540 214 216	970
9 896 66	971
9 896 66	971
172 556 244	972
172 556 244	972
173 780 20	973
317 406 252	975
673 178 126	977
372 96 512	980
115 775 91	981
324 451 209	984
68 119 812	999
152 574 276	1002
152 574 276	1002
152 574 276	1002
628 44 335	1007
156 743 112	1011
193 720 100	1013
193 720 100	1013
752 74 188	1014
271 723 23	1017
515 160 343	1018
119 149 751	1019
44 418 559	1021
44 418 559	1021
308 339 380	1027
565 13 453	1031
213 122 698	1033
213 122 698	1033
779 137 122	1038
185 724 132	1041
362 82 598	1042
379 217 447	1043
439 536 70	1045
23 790 233	1046
23 790 233	1046
13 527 507	1047
688 314 47	1049
779 26 245	1050
779 26 245	1050
19 775 258	1052
46 54 955	1055
31 113 912	1056
31 113 912	1056
302 432 323	1057
746 134 182	1062
462 58 545	1065
462 58 545	1065
636 326 104	1066
636 326 104	1066
73 473 522	1068
122 714 233	1069
440 235 395	1070
51 738 283	1072
600 181 293	1074
893 84 100	1077
396 659 24	1079
46 714 320	1080
46 714 320	1080
100 925 56	1081
584 260 238	1082
526 216 341	1083
638 415 31	1084
277 350 460	1087
277 350 460	1087
434 173 482	1089
401 230 460	1091
112 52 929	1093
519 256 321	1096
256 645 197	1098
420 583 101	1104
694 205 208	1107
209 141 759	1109
997 40 75	1112
83 111 919	1113
501 134 479	1114
501 134 479	1114
165 329 621	1115
165 329 621	1115
278 114 724	1116
278 114 724	1116
732 133 253	1118
615 188 317	1120
160 908 53	1121
144 659 321	1124
466 427 232	1125
691 264 173	1128
691 264 173	1128
691 264 173	1128
492 490 148	1130
75 965 91	1131
240 335 557	1132
294 524 316	1134
914 184 37	1135
147 73 917	1137
550 192 401	1143
531 151 462	1144
348 735 63	1146
434 294 420	1148
434 294 420	1148
502 37 610	1149
259 546 349	1154
259 546 349	1154
375 79 701	1155
375 79 701	1155
201 360 595	1156
301 293 563	1157
300 194 666	1160
755 55 352	1162
108 148 909	1165
108 148 909	1165
108 148 909	1165
108 148 909	1165
344 11 815	1170
72 736 377	1185
72 736 377	1185
171 600 416	1187
37 475 677	1189
229 929 32	1190
270 242 679	1191
355 595 242	1192
355 595 242	1192
355 595 242	1192
788 373 32	1193
447 649 99	1195
168 591 439	1198
450 500 249	1199
450 500 249	1199
450 500 249	1199
126 694 380	1200
41 941 219	1201
664 78 460	1202
664 78 460	1202
21 284 898	1203
538 449 218	1205
538 449 218	1205
90 184 934	1208
57 897 255	1209
807 387 16	1210
807 387 16	1210
121 183 909	1213
121 183 909	1213
247 236 733	1216
485 647 86	1218
485 647 86	1218
487 10 722	1219
327 855 39	1221
602 435 186	1223
624 389 211	1224
985 183 62	1230
860 139 236	1235
271 36 930	1237
271 36 930	1237
271 36 930	1237
271 36 930	1237
108 552 579	1239
43 826 371	1240
43 826 371	1240
154 853 234	1241
747 69 426	1242
494 176 574	1244
452 703 98	1253
720 312 222	1254
351 83 822	1256
156 589 512	1257
156 589 512	1257
400 195 664	1259
388 645 232	1265
45 923 298	1266
59 210 998	1267
478 475 318	1271
478 475 318	1271
428 616 229	1273
799 375 101	1275
592 448 242	1282
414 187 684	1285
299 877 110	1286
299 877 110	1286
299 877 110	1286
299 877 110	1286
69 288 930	1287
336 790 165	1291
366 228 700	1294
208 192 896	1296
353 853 93	1299
857 63 381	1301
228 922 153	1303
228 922 153	1303
935 83 286	1304
724 300 281	1305
194 548 564	1306
974 314 19	1307
309 744 257	1310
309 744 257	1310
443 59 810	1312
325 295 696	1316
325 295 696	1316
834 277 208	1319
318 599 403	1320
318 599 403	1320
318 599 403	1320
319 656 348	1323
681 604 39	1324
177 560 589	1326
177 560 589	1326
177 560 589	1326
555 675 98	1328
295 866 168	1329
295 866 168	1329
957 185 189	1331
634 391 307	1332
144 614 575	1333
144 614 575	1333
483 529 322	1334
117 256 962	1335
21 617 699	1337
21 617 699	1337
509 547 282	1338
509 547 282	1338
452 344 543	1339
452 344 543	1339
695 72 576	1343
695 72 576	1343
333 169 843	1345
183 395 768	1346
457 142 748	1347
746 362 241	1349
355 710 285	1350
3 373 975	1351
3 373 975	1351
684 99 570	1353
522 757 75	1354
65 312 982	1359
65 312 982	1359
512 753 98	1363
512 753 98	1363
17 399 948	1364
17 399 948	1364
463 313 589	1365
548 42 777	1367
548 42 777	1367
906 157 306	1369
779 372 219	1370
695 327 349	1371
208 570 596	1374
208 570 596	1374
186 485 706	1377
212 790 377	1379
212 790 377	1379
484 525 372	1381
694 376 312	1382
903 147 337	1387
903 147 337	1387
563 188 638	1389
510 290 590	1390
161 470 761	1392
573 736 84	1393
907 177 310	1394
907 177 310	1394
895 288 212	1395
895 288 212	1395
12 646 738	1396
535 78 786	1399
663 147 595	1405
746 111 549	1406
889 328 190	1407
889 328 190	1407
599 281 529	1409
599 281 529	1409
229 333 848	1410
229 333 848	1410
229 333 848	1410
143 670 599	1412
579 89 745	1413
625 263 528	1416
853 370 195	1418
6 611 805	1422
423 346 656	1425
536 353 541	1430
734 242 455	1431
734 242 455	1431
734 242 455	1431
517 236 679	1432
681 166 586	1433
930 187 317	1434
581 568 286	1435
581 568 286	1435
24 888 524	1436
109 343 986	1438
396 279 764	1439
430 162 849	1441
270 678 494	1442
270 678 494	1442
270 678 494	1442
882 114 449	1445
787 76 583	1446
1 461 985	1447
291 500 657	1448
291 500 657	1448
291 500 657	1448
454 966 30	1450
454 966 30	1450
649 450 353	1452
268 215 972	1455
692 335 432	1459
692 335 432	1459
265 394 801	1460
631 251 579	1461
631 251 579	1461
631 251 579	1461
631 251 579	1461
631 251 579	1461
223 687 552	1462
41 890 532	1463
348 834 283	1465
348 834 283	1465
730 206 530	1466
730 206 530	1466
257 787 423	1467
655 424 389	1468
655 424 389	1468
850 294 325	1469
850 294 325	1469
850 294 325	1469
700 562 208	1470
309 319 844	1472
309 319 844	1472
336 727 411	1474
627 260 589	1476
759 608 110	1477
965 508 5	1478
965 508 5	1478
965 508 5	1478
640 650 189	1479
552 265 663	1480
552 265 663	1480
843 574 64	1481
843 574 64	1481
44 589 851	1484
44 589 851	1484
586 261 641	1488
347 845 297	1489
347 845 297	1489
586 68 837	1491
586 68 837	1491
137 934 421	1492
137 934 421	1492
137 934 421	1492
375 763 356	1494
634 27 835	1496
90 742 665	1497
734 532 236	1502
734 532 236	1502
851 421 232	1504
807 159 540	1506
591 5 920	1516
726 273 519	1518
576 20 923	1519
49 914 557	1520
273 418 831	1522
571 927 25	1523
996 225 303	1524
996 225 303	1524
996 225 303	1524
390 738 397	1525
390 738 397	1525
390 738 397	1525
974 252 302	1528
637 829 64	1530
637 829 64	1530
595 844 93	1532
732 209 592	1533
657 616 262	1535
787 679 72	1538
778 427 335	1540
639 290 612	1541
292 912 339	1543
337 583 624	1544
283 995 270	1548
491 312 746	1549
660 766 124	1550
97 584 870	1551
188 997 367	1552
86 664 804	1554
100 950 506	1556
964 288 305	1557
505 170 884	1559
400 482 678	1560
653 434 474	1561
815 632 115	1562
815 632 115	1562
737 667 159	1563
810 156 598	1564
431 877 258	1566
308 821 440	1569
979 207 385	1571
677 737 158	1572
545 712 316	1573
604 615 355	1574
78 638 859	1575
78 638 859	1575
906 651 20	1577
440 387 751	1578
440 387 751	1578
440 387 751	1578
653 722 204	1579
528 813 239	1580
985 199 398	1582
985 199 398	1582
370 958 255	1583
551 121 912	1584
213 628 744	1585
213 628 744	1585
213 628 744	1585
676 781 129	1586
135 491 961	1587
191 526 871	1588
191 526 871	1588
493 572 524	1589
130 677 783	1590
930 108 553	1591
422 979 191	1592
243 986 365	1594
4 697 894	1595
225 643 728	1596
933 277 387	1597
738 172 688	1598
586 520 497	1603
429 356 820	1605
749 659 202	1610
749 659 202	1610
473 290 848	1611
10 979 623	1612
314 370 929	1613
764 542 308	1614
764 542 308	1614
144 494 977	1615
978 127 512	1617
978 127 512	1617
109 590 919	1618
243 400 983	1626
469 940 219	1628
445 616 570	1631
640 769 225	1634
640 194 803	1637
530 475 634	1639
915 378 347	1640
915 378 347	1640
220 483 938	1641
220 483 938	1641
220 483 938	1641
220 483 938	1641
801 194 648	1643
801 194 648	1643
929 59 656	1644
294 784 568	1646
450 576 621	1647
450 576 621	1647
450 576 621	1647
684 120 846	1650
880 157 614	1651
354 800 499	1653
599 525 531	1655
208 984 464	1656
749 251 657	1657
367 954 338	1659
367 954 338	1659
21 825 814	1660
28 901 733	1662
28 901 733	1662
949 131 585	1665
949 131 585	1665
949 131 585	1665
911 547 208	1666
911 547 208	1666
382 389 897	1668
143 757 769	1669
120 942 608	1670
735 76 863	1674
571 346 758	1675
272 789 615	1676
272 789 615	1676
283 435 959	1677
283 435 959	1677
712 396 571	1679
307 688 685	1680
561 541 579	1681
208 985 489	1682
208 985 489	1682
208 985 489	1682
765 84 835	1684
668 464 553	1685
744 814 129	1687
744 814 129	1687
350 588 750	1688
350 588 750	1688
147 843 701	1691
147 843 701	1691
147 843 701	1691
482 454 756	1692
388 684 623	1695
388 684 623	1695
846 597 253	1696
846 597 253	1696
764 217 716	1697
665 187 846	1698
665 187 846	1698
406 556 738	1700
529 218 954	1701
529 218 954	1701
355 695 653	1703
302 759 645	1706
302 759 645	1706
302 759 645	1706
381 613 716	1710
683 314 714	1711
700 45 968	1713
231 905 579	1715
617 513 586	1716
713 446 558	1717
30 841 848	1719
30 841 848	1719
141 900 679	1720
260 967 494	1721
57 753 913	1723
249 947 529	1725
899 67 761	1727
899 67 761	1727
425 592 712	1729
946 280 505	1731
602 222 908	1732
602 222 908	1732
866 258 610	1734
534 989 212	1735
943 126 667	1736
520 923 294	1737
520 923 294	1737
851 664 223	1738
851 664 223	1738
851 664 223	1738
680 238 822	1740
943 141 657	1741
943 141 657	1741
943 141 657	1741
871 401 476	1748
871 401 476	1748
646 441 662	1749
983 672 97	1752
851 582 321	1754
851 582 321	1754
746 325 685	1756
991 667 100	1758
349 654 756	1759
254 525 981	1760
254 525 981	1760
904 317 540	1761
646 939 177	1762
277 657 829	1763
937 643 185	1765
285 698 783	1766
679 665 423	1767
939 138 691	1768
152 965 654	1771
334 598 843	1775
334 598 843	1775
334 598 843	1775
177 662 937	1776
995 223 560	1778
995 223 560	1778
723 794 264	1781
944 692 146	1782
598 972 214	1784
476 535 778	1789
893 743 156	1792
893 743 156	1792
708 549 538	1795
