160 205 5	370
318 8 79	405
155 21 301	477
375 100 37	512
128 65 494	687
23 604 63	690
323 21 386	730
182 373 190	745
245 336 192	773
518 242 37	797
137 62 649	848
133 432 299	864
140 507 223	870
715 100 105	920
562 348 12	922
348 322 369	1039
626 270 160	1056
318 513 228	1059
894 122 46	1062
278 476 355	1109
265 534 311	1110
588 274 292	1154
231 806 124	1161
47 387 736	1170
82 345 760	1187
30 877 287	1194
33 972 203	1208
91 353 820	1264
111 615 549	1275
583 462 278	1323
196 323 827	1346
188 885 286	1359
278 442 650	1370
650 427 298	1375
37 943 424	1404
69 421 919	1409
644 468 306	1418
430 582 420	1432
643 341 478	1462
321 777 379	1477
588 360 547	1495
308 807 387	1502
601 339 565	1505
230 449 830	1509
230 449 830	1509
107 731 672	1510
286 756 502	1544
607 616 328	1551
35 543 981	1559
658 88 826	1572
701 753 135	1589
635 354 604	1593
28 995 583	1606
600 418 599	1617
600 418 599	1617
987 379 258	1624
707 44 889	1640
438 788 426	1652
883 387 386	1656
978 693 22	1693
362 624 724	1710
995 418 299	1712
738 733 244	1715
959 309 448	1716
217 649 852	1718
108 791 833	1732
106 636 997	1739
865 610 271	1746
168 716 882	1766
670 824 276	1770
670 824 276	1770
666 224 907	1797
695 446 666	1807
808 426 594	1828
335 988 555	1878
610 698 573	1881
631 604 648	1883
447 798 642	1887
342 692 854	1888
472 891 533	1896
616 330 972	1918
265 989 689	1943
396 660 888	1944
405 746 821	1972
959 138 900	1997
362 696 940	1998
621 688 713	2022
349 827 848	2024
875 655 496	2026
620 630 780	2030
877 984 174	2035
877 984 174	2035
982 142 919	2043
927 586 583	2096
903 945 286	2134
808 944 438	2190
531 813 871	2215
857 859 589	2305
964 831 520	2315
699 938 952	2589
